normal_window_id,normal_block,window_in_block,window_start_h,window_end_h,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio
3,N1,3,10.0,15.0,XMEAS-37,-0.3783478028108718,0.3783478028108718,-0.16104464124159348,0.16104464124159348,1.0648519946002963,0.9852078079763523,1.0453550753711411
3,N1,3,10.0,15.0,XMEAS-38,0.19710387749399852,0.19710387749399852,0.09029216020679315,0.09029216020679315,0.9886670257553516,1.0050297674768436,0.9851812391308042
3,N1,3,10.0,15.0,XMEAS-39,-0.21389151991556626,0.21389151991556626,-0.14875118772593407,0.14875118772593407,0.8474368917562242,0.9211649182895589,0.8244859163737347
3,N1,3,10.0,15.0,XMEAS-40,-0.48392271592030156,0.48392271592030156,-0.111146625206518,0.111146625206518,0.8503689750775688,0.9325318592208942,0.8359125505756904
3,N1,3,10.0,15.0,XMEAS-41,0.4486239409911884,0.4486239409911884,0.0035873588308130695,0.0035873588308130695,1.0805391569824985,1.1289177874753717,1.0941778502423962
4,N1,4,15.0,20.0,XMEAS-1,-0.4872183488192283,0.4872183488192283,0.1403608498437712,0.1403608498437712,0.7175880299415645,1.060812215527195,0.6916260788293379
4,N1,4,15.0,20.0,XMEAS-2,-0.1421922357058594,0.1421922357058594,0.03727469845440637,0.03727469845440637,0.9796172273044093,0.9392288269353255,0.983222734069367
4,N1,4,15.0,20.0,XMEAS-3,0.13640374273890443,0.13640374273890443,-0.006886178294794251,0.006886178294794251,0.9729489333699305,1.0291916126623846,0.9807154572694485
4,N1,4,15.0,20.0,XMEAS-4,-0.007449129920743511,0.007449129920743511,0.010791444356684287,0.010791444356684287,0.9796524422418598,1.003894173750697,0.9800237810976268
4,N1,4,15.0,20.0,XMEAS-5,-0.05869635686025277,0.05869635686025277,-0.02898525725759415,0.02898525725759415,0.9938444102771656,1.0318166947110603,0.9951384095633276
4,N1,4,15.0,20.0,XMEAS-6,-0.08487257828976907,0.08487257828976907,-0.1352217499060348,0.1352217499060348,1.0561711143387096,1.0790188057604366,1.0396376080981593
4,N1,4,15.0,20.0,XMEAS-7,0.018660326437225823,0.018660326437225823,-0.17616958159615864,0.17616958159615864,0.9326386048982961,1.0217635977382427,0.8972062684606229
4,N1,4,15.0,20.0,XMEAS-8,0.07253771145196419,0.07253771145196419,0.012728179951236167,0.012728179951236167,0.9542895592464028,0.9172075225031049,0.9545841476643191
4,N1,4,15.0,20.0,XMEAS-9,0.011382705003317825,0.011382705003317825,0.0602731273462489,0.0602731273462489,0.9427500812487027,0.9258184992767525,0.938929079550451
4,N1,4,15.0,20.0,XMEAS-10,0.3168334300258734,0.3168334300258734,-0.10813161937517567,0.10813161937517567,0.8894567806131234,0.9319344067981293,0.876831276606789
4,N1,4,15.0,20.0,XMEAS-11,-0.02332095942540723,0.02332095942540723,-0.23393085591602678,0.23393085591602678,0.8884708061045411,0.9587658152276669,0.8383632400828008
4,N1,4,15.0,20.0,XMEAS-12,-0.007813063237341619,0.007813063237341619,0.0227841753822851,0.0227841753822851,1.0109600922603936,0.9546180003981931,1.0112498284519813
4,N1,4,15.0,20.0,XMEAS-13,-0.0041899314561053835,0.0041899314561053835,-0.1704569467000976,0.1704569467000976,0.926287907334885,0.9611335366061039,0.8929375588590096
4,N1,4,15.0,20.0,XMEAS-14,-0.036085857395414006,0.036085857395414006,0.019305256099594652,0.019305256099594652,0.9892673102339336,1.024832445316981,0.9910581594135097
4,N1,4,15.0,20.0,XMEAS-15,-0.370478690171572,0.370478690171572,-0.12068426926391844,0.12068426926391844,1.0207052250365118,1.0762623655784924,1.006031815313925
4,N1,4,15.0,20.0,XMEAS-16,0.0352868036815717,0.0352868036815717,-0.1675550677478803,0.1675550677478803,0.9297514910609692,1.0332606973455323,0.8976800984570291
4,N1,4,15.0,20.0,XMEAS-17,-0.08985437164558738,0.08985437164558738,0.04491816844655292,0.04491816844655292,1.0476393101953594,1.0415133288270568,1.0467389156766622
4,N1,4,15.0,20.0,XMEAS-18,-0.2692068916141758,0.2692068916141758,-0.23387265589614623,0.23387265589614623,0.5787056374888903,1.0356681915087553,0.49148569986552487
4,N1,4,15.0,20.0,XMEAS-19,0.00828975176802201,0.00828975176802201,0.04578845574328756,0.04578845574328756,1.0204966480852211,1.0399996261138094,1.0186702979267592
4,N1,4,15.0,20.0,XMEAS-20,-0.38063221797493574,0.38063221797493574,-0.20841795868978305,0.20841795868978305,0.654377345706221,1.0767487107589344,0.6013822121267534
4,N1,4,15.0,20.0,XMEAS-21,0.5490992627507162,0.5490992627507162,-0.17162765431716215,0.17162765431716215,0.9345475390614805,1.0029505900515348,0.9185289617250668
4,N1,4,15.0,20.0,XMEAS-22,-0.11450010523468475,0.11450010523468475,-0.15122775973997407,0.15122775973997407,0.8983544273788842,0.9879272408310525,0.8831763833573938
4,N1,4,15.0,20.0,XMEAS-23,-0.06132592682953176,0.06132592682953176,-0.13582381348423564,0.13582381348423564,0.8387617110777603,0.9517369217753072,0.8161345547253196
4,N1,4,15.0,20.0,XMEAS-24,-0.06219125954588655,0.06219125954588655,-0.3103607203813765,0.3103607203813765,1.0634554390964048,1.146770545362325,0.969172012835393
4,N1,4,15.0,20.0,XMEAS-25,-0.07028547469665287,0.07028547469665287,0.15973781425532546,0.15973781425532546,0.960452142868437,1.0504554086149636,0.932768820213834
4,N1,4,15.0,20.0,XMEAS-26,-0.07860874669286982,0.07860874669286982,-0.08338900912450646,0.08338900912450646,0.6452211059284116,0.633982008447516,0.638155290031632
4,N1,4,15.0,20.0,XMEAS-27,0.24766528171246532,0.24766528171246532,-0.009928093990459982,0.009928093990459982,1.1051621780525929,1.1417387310302094,1.1076584559902756
4,N1,4,15.0,20.0,XMEAS-28,0.4648028875366833,0.4648028875366833,-0.1616595049140101,0.1616595049140101,0.9268525609268724,0.978495889217021,0.9061438801577149
4,N1,4,15.0,20.0,XMEAS-29,0.18297923967431734,0.18297923967431734,-0.11610080304112318,0.11610080304112318,0.8915234998633965,0.9518010444745282,0.8817311046651037
4,N1,4,15.0,20.0,XMEAS-30,0.3573531215695121,0.3573531215695121,-0.1880908705737184,0.1880908705737184,0.7962348293676715,0.8797208045655491,0.7551850743526854
4,N1,4,15.0,20.0,XMEAS-31,-0.0014819135537043264,0.0014819135537043264,0.03436194359783378,0.03436194359783378,0.8010789475345539,0.9488589678830229,0.8025894202791697
4,N1,4,15.0,20.0,XMEAS-32,-0.05199276221907731,0.05199276221907731,-0.020278143021569314,0.020278143021569314,1.0285257183998977,0.9998360153877646,1.0288795000579438
4,N1,4,15.0,20.0,XMEAS-33,0.02072298732313105,0.02072298732313105,-0.023855714686881333,0.023855714686881333,0.9273861749452507,0.9671445884791336,0.9292461965857214
4,N1,4,15.0,20.0,XMEAS-34,0.33449971984134164,0.33449971984134164,-0.18900882193514762,0.18900882193514762,0.9210681462021806,0.9727333539754424,0.8957683978402242
4,N1,4,15.0,20.0,XMEAS-35,0.017345583808017404,0.017345583808017404,-0.117999965301286,0.117999965301286,1.0812659783982483,1.053222746678912,1.0760548453082008
4,N1,4,15.0,20.0,XMEAS-36,-0.3773005539587465,0.3773005539587465,0.10334699677585728,0.10334699677585728,0.9632891057607788,1.0052726054056538,0.9539419815996134
