fault,batch,window_start_h,window_end_h,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio
1,1,10.0,15.0,XMEAS-28,-13.66837484767924,13.66837484767924,-4.748499484898719,4.748499484898719,8.06177828085904,0.9869617555951367,4.26280830382473
1,1,10.0,15.0,XMEAS-29,-18.60541709611588,18.60541709611588,-1.3666068099942643,1.3666068099942643,8.45496138179767,1.3489134125838538,8.268037950975481
1,1,10.0,15.0,XMEAS-30,-10.294189223165631,10.294189223165631,-2.690318941734436,2.690318941734436,6.384230994972065,1.0453228483064845,5.104376734780627
1,1,10.0,15.0,XMEAS-31,21.141142270187462,21.141142270187462,1.9317511169463555,1.9317511169463555,9.605246202092085,1.4746293608051841,9.220756444550211
1,1,10.0,15.0,XMEAS-32,1.09715332561214,1.09715332561214,0.30926121592216876,0.30926121592216876,1.0209589182982588,0.8520837440223905,0.9184692639235447
1,1,10.0,15.0,XMEAS-33,5.378135144781781,5.378135144781781,1.866477009878846,1.866477009878846,3.0739307959683377,0.9459230116452144,1.475504609606451
1,1,10.0,15.0,XMEAS-34,-15.46198412255533,15.46198412255533,-5.578187598283715,5.578187598283715,9.521685207271119,1.3489416703315265,5.138030560668218
1,1,10.0,15.0,XMEAS-35,-5.3563205026788365,5.3563205026788365,-2.3534951853830157,2.3534951853830157,3.6523627969398063,0.8377494923259057,1.3372050758791414
1,1,10.0,15.0,XMEAS-36,-3.7696948559060344,3.7696948559060344,-1.0696591911031574,1.0696591911031574,2.05785449289412,0.959352073466216,1.3606465501148717
1,1,10.0,15.0,XMEAS-37,0.21287594774325963,0.21287594774325963,0.07100328015773212,0.07100328015773212,0.9222882308327021,0.7459783945263776,0.9230930008433264
1,1,10.0,15.0,XMEAS-38,9.922382682664418,9.922382682664418,5.003984519869361,5.003984519869361,7.410830682042452,1.3889024009728757,1.6141637058380107
1,1,10.0,15.0,XMEAS-39,0.4297701936724804,0.4297701936724804,0.3149845511427598,0.3149845511427598,1.0786792903000568,1.1023136396272804,0.984011902932104
1,1,10.0,15.0,XMEAS-40,0.42066702590090366,0.42066702590090366,0.030396032551759933,0.030396032551759933,1.324854407536983,0.8447781960176298,1.3254101140976784
1,1,10.0,15.0,XMEAS-41,-0.7601516109827817,0.7601516109827817,-0.07951444831898484,0.07951444831898484,1.022494200547248,1.0307067293006504,1.0271536595506947
1,1,15.0,20.0,XMEAS-1,92.53384384497028,92.53384384497028,-16.61340688816495,16.61340688816495,24.548761946214583,1.187316108216389,5.09330932506406
1,1,15.0,20.0,XMEAS-2,-0.5464931124108482,0.5464931124108482,-0.678014189252033,0.678014189252033,1.4137864857493847,0.966609064739905,1.0260888855774375
1,1,15.0,20.0,XMEAS-3,0.03139042092798715,0.03139042092798715,-0.8187901985106083,0.8187901985106083,1.5226502814360103,0.9364165115964828,0.965622887697225
1,1,15.0,20.0,XMEAS-4,-10.411749362633689,10.411749362633689,1.7057174921090101,1.7057174921090101,2.732166588102908,1.1165493595958327,1.1766217496536473
1,1,15.0,20.0,XMEAS-5,0.9595909628429445,0.9595909628429445,1.0061691768555854,1.0061691768555854,2.58644201131432,1.036589117143147,2.1424022819817767
1,1,15.0,20.0,XMEAS-6,1.102071156227349,1.102071156227349,0.7421469205053943,0.7421469205053943,2.303139375338373,1.0759817885390581,2.0406696765142582
1,1,15.0,20.0,XMEAS-7,-7.289000433779621,7.289000433779621,7.622219892070067,7.622219892070067,14.960956388153399,1.1064349000586267,10.119090070251085
1,1,15.0,20.0,XMEAS-8,-1.4593370473931735,1.4593370473931735,0.5750561380737456,0.5750561380737456,1.4195146433999846,0.9699945200742776,1.1512608083504554
1,1,15.0,20.0,XMEAS-9,-0.2551930589807196,0.2551930589807196,-0.09889554140036973,0.09889554140036973,1.0374194778395955,0.9814729373599499,1.0277404195764142
1,1,15.0,20.0,XMEAS-10,-5.755569009030438,5.755569009030438,6.269360731422876,6.269360731422876,10.634605998099746,1.201028900598103,5.568126925183206
1,1,15.0,20.0,XMEAS-11,2.9848493279482367,2.9848493279482367,7.3509998744622065,7.3509998744622065,12.435033529398613,0.9407830753053885,6.565444564597433
1,1,15.0,20.0,XMEAS-12,1.5259110314076296,1.5259110314076296,-2.4643992042435143,2.4643992042435143,3.75998954179248,1.0530553180684001,1.2021124521892779
1,1,15.0,20.0,XMEAS-13,-7.096499721769699,7.096499721769699,7.6567887314274,7.6567887314274,14.904365712020324,1.0375399188243983,9.980027254517273
1,1,15.0,20.0,XMEAS-14,2.8262930591673148,2.8262930591673148,-2.431638739942992,2.431638739942992,3.6807288267981693,0.9418537389784444,1.092106345432302
1,1,15.0,20.0,XMEAS-15,10.752740326014719,10.752740326014719,0.842964681234398,0.842964681234398,4.749112427383846,0.9446143835164024,4.59262351755251
1,1,15.0,20.0,XMEAS-16,-7.139658871261736,7.139658871261736,7.601830001844687,7.601830001844687,14.925931981833603,1.1058530156312791,10.099672960545291
1,1,15.0,20.0,XMEAS-17,1.1613751482032368,1.1613751482032368,0.278654585531654,0.278654585531654,1.1606942913048153,0.9718762282438187,1.0894751507265288
1,1,15.0,20.0,XMEAS-18,11.418646671063973,11.418646671063973,5.969370408151746,5.969370408151746,10.605699078078533,1.1413352908760135,6.41964201501274
1,1,15.0,20.0,XMEAS-19,-0.10640172480416239,0.10640172480416239,-0.04034786318542241,0.04034786318542241,1.0054560146756928,0.9896393121708984,1.004154503717426
1,1,15.0,20.0,XMEAS-20,5.126588841498155,5.126588841498155,4.6438596380516035,4.6438596380516035,10.764024766323011,1.0384979007744697,8.673410105784576
1,1,15.0,20.0,XMEAS-21,-2.785400418447255,2.785400418447255,4.076104118735267,4.076104118735267,6.16806528987814,0.9524754600099277,1.8608390134111856
1,1,15.0,20.0,XMEAS-22,0.7337297030986907,0.7337297030986907,4.852057655328916,4.852057655328916,8.59654792375501,0.9454238594853808,5.024595186062745
1,1,15.0,20.0,XMEAS-23,3.821026238828197,3.821026238828197,1.426374110032865,1.426374110032865,3.981805269364613,1.1558954659798502,3.408643484188479
1,1,15.0,20.0,XMEAS-24,2.201673036811856,2.201673036811856,1.0878274207772785,1.0878274207772785,2.946587573998093,0.8726061211393527,2.5096225286085896
1,1,15.0,20.0,XMEAS-25,-7.558166196048481,7.558166196048481,-1.311674957960594,1.311674957960594,4.682268307196638,1.1431569518552027,4.282954500205093
1,1,15.0,20.0,XMEAS-26,-0.03729082236672273,0.03729082236672273,-0.5424158757998226,0.5424158757998226,1.236026988685798,0.848585278800137,0.961011855069408
1,1,15.0,20.0,XMEAS-27,3.043118979293953,3.043118979293953,-1.2727123021492563,1.2727123021492563,2.056343552496103,0.8529302594802544,0.9201696486565724
1,1,15.0,20.0,XMEAS-28,1.1165575329761812,1.1165575329761812,3.862256210519739,3.862256210519739,6.324706397058539,0.973220266805306,2.9958260635310388
1,1,15.0,20.0,XMEAS-29,5.345028287192053,5.345028287192053,2.2511090288607507,2.2511090288607507,5.514113246881237,1.0423515670922319,4.476721736264953
1,1,15.0,20.0,XMEAS-30,2.5609125364533236,2.5609125364533236,0.7725764798887054,0.7725764798887054,3.006949130784835,1.271032086932504,2.8148619655887868
1,1,15.0,20.0,XMEAS-31,-10.5953968126816,10.5953968126816,-2.1105875910569276,2.1105875910569276,6.623188153941611,1.249189121519893,5.897894807957737
1,1,15.0,20.0,XMEAS-32,0.52682466552015,0.52682466552015,-0.14440703118515757,0.14440703118515757,0.8819953935943085,0.7973784522717968,0.8575122329740504
1,1,15.0,20.0,XMEAS-33,4.005584250609558,4.005584250609558,-1.4613754461977349,1.4613754461977349,2.3172444829180634,0.897895289956821,0.9538251230291424
1,1,15.0,20.0,XMEAS-34,1.2945279871259758,1.2945279871259758,4.323527654721807,4.323527654721807,7.082638768402808,0.9962273515684295,3.3804355311996175
1,1,15.0,20.0,XMEAS-35,-1.17393354363332,1.17393354363332,2.117116630149265,2.117116630149265,3.448081112627804,0.9976263093353326,1.5993302684023942
1,1,15.0,20.0,XMEAS-36,0.49829649242284585,0.49829649242284585,0.7868309310393119,0.7868309310393119,1.5792434361351588,1.0896064575482285,1.0978478027404115
1,1,15.0,20.0,XMEAS-37,0.08899615418907716,0.08899615418907716,0.28262426065074664,0.28262426065074664,1.0493665813856494,0.946538546062541,0.9734354346491041
1,1,15.0,20.0,XMEAS-38,8.087944094024296,8.087944094024296,-4.268585160962504,4.268585160962504,6.3319078612729935,1.213122577506989,1.4234532815492313
1,1,15.0,20.0,XMEAS-39,1.4538326460521656,1.4538326460521656,-0.23377025341912816,0.23377025341912816,1.08859987429318,1.1340811058545242,1.0413405142920047
1,1,15.0,20.0,XMEAS-40,-0.5106182733335104,0.5106182733335104,0.30504239001462863,0.30504239001462863,1.2326851264803897,1.2524976011516635,1.152207863689758
1,1,15.0,20.0,XMEAS-41,0.7243515675668836,0.7243515675668836,-0.4008394237287646,0.4008394237287646,1.182168365181681,0.8986602461490201,1.0416750043972107
1,1,20.0,25.0,XMEAS-1,81.7634653670111,81.7634653670111,7.753127026170545,7.753127026170545,11.382007784942855,0.9504236115199537,1.9839411353006302
1,1,20.0,25.0,XMEAS-2,-1.1193388042168821,1.1193388042168821,0.26659784750901205,0.26659784750901205,1.0834194472941534,1.0083119073407618,1.019815444394711
1,1,20.0,25.0,XMEAS-3,-0.18344055128118267,0.18344055128118267,0.38019961786013906,0.38019961786013906,1.1190004103630842,1.0555212113890664,0.9827922377696299
1,1,20.0,25.0,XMEAS-4,-9.755797369612722,9.755797369612722,-0.792013099925253,0.792013099925253,1.5504074507601509,0.9829204686519839,1.0457524940765521
1,1,20.0,25.0,XMEAS-5,-0.8897826891030358,0.8897826891030358,0.013249165860952794,0.013249165860952794,1.2158478246199762,0.9526844049002785,1.2178684112863016
1,1,20.0,25.0,XMEAS-6,-1.1605482888198742,1.1605482888198742,0.08738228362864545,0.08738228362864545,1.2592779299193555,1.0767533483250071,1.2546083104091104
1,1,20.0,25.0,XMEAS-7,-0.5202582137438713,0.5202582137438713,-0.19563218693916773,0.19563218693916773,1.215077752338416,1.0501818860065157,1.1817416790356292
1,1,20.0,25.0,XMEAS-8,0.45574047682356966,0.45574047682356966,-0.18628018388450018,0.18628018388450018,1.031228910460514,1.0272150391865518,0.9960456421875375
1,1,20.0,25.0,XMEAS-9,0.14952175552122507,0.14952175552122507,0.08071461648613087,0.08071461648613087,0.9555115584323302,0.9665693034646935,0.9485630799815579
1,1,20.0,25.0,XMEAS-10,1.596733296668413,1.596733296668413,-2.6128814101514863,2.6128814101514863,3.929133864849172,1.0467242060011706,1.0816630327655303
1,1,20.0,25.0,XMEAS-11,0.3384762745060901,0.3384762745060901,-2.0397356431849447,2.0397356431849447,3.3495519703395824,0.9987109354531561,1.6153264060459425
1,1,20.0,25.0,XMEAS-12,-1.7921380218132386,1.7921380218132386,0.6980146598006823,0.6980146598006823,1.4476930723622918,1.0282975905653369,1.0388183625500667
1,1,20.0,25.0,XMEAS-13,-0.46839882438239655,0.46839882438239655,-0.22772845548419868,0.22772845548419868,1.2033303455064832,0.9408966207078239,1.1574482937886594
1,1,20.0,25.0,XMEAS-14,-1.706742983650523,1.706742983650523,0.4286387508378853,0.4286387508378853,1.2348612407596782,0.9304674026797141,1.0701032318305708
1,1,20.0,25.0,XMEAS-15,-2.8902747220251217,2.8902747220251217,-1.953391076588653,1.953391076588653,3.3939187639443595,1.0552008927073837,1.883262677081756
1,1,20.0,25.0,XMEAS-16,-0.8033537893765932,0.8033537893765932,-0.2485158505463095,0.2485158505463095,1.2744132051587407,1.0143197146260543,1.2227906839751825
1,1,20.0,25.0,XMEAS-17,-0.2724900034551981,0.2724900034551981,-0.22528619538691247,0.22528619538691247,1.0360223074555608,0.9754333105595351,0.9843410169156027
1,1,20.0,25.0,XMEAS-18,9.977920305035312,9.977920305035312,-0.5194853931411967,0.5194853931411967,1.5904737696313223,0.9965224110009616,1.4600682516650714
1,1,20.0,25.0,XMEAS-19,0.14641195628487244,0.14641195628487244,-0.03905412582656899,0.03905412582656899,0.9374052072986492,0.9463539585505927,0.936068676546701
1,1,20.0,25.0,XMEAS-20,-4.246097463428295,4.246097463428295,-0.002485644799849885,0.002485644799849885,3.2374424623779166,0.9531418044194611,3.337463298042392
1,1,20.0,25.0,XMEAS-21,4.02058596896692,4.02058596896692,-2.3461529424572207,2.3461529424572207,3.5985929012608184,1.0250314875789053,1.228022793186116
1,1,20.0,25.0,XMEAS-22,-0.46109897524336824,0.46109897524336824,-0.7951519993371519,0.7951519993371519,1.8947174440791434,0.9174667092635925,1.522971089305919
1,1,20.0,25.0,XMEAS-23,-2.036522166722302,2.036522166722302,-0.31429091016700134,0.31429091016700134,1.6287514586612615,1.178273684534875,1.5652177197258847
1,1,20.0,25.0,XMEAS-24,-2.5823086018955723,2.5823086018955723,-0.8520888681925181,0.8520888681925181,1.872882832315351,1.0674446569818976,1.4208045155327553
1,1,20.0,25.0,XMEAS-25,3.227403397435293,3.227403397435293,0.921947713426079,0.921947713426079,2.5265572804274363,1.0167059180975617,2.1472996121385868
1,1,20.0,25.0,XMEAS-26,-0.3448250574546111,0.3448250574546111,0.08336418078171919,0.08336418078171919,0.9397081073536576,0.963013771635148,0.9374298305293819
1,1,20.0,25.0,XMEAS-27,-0.3434536163752987,0.3434536163752987,-0.13611291088080119,0.13611291088080119,1.064122299427009,1.0073095082752455,1.0482394351320796
1,1,20.0,25.0,XMEAS-28,-0.34119366618475394,0.34119366618475394,-1.75283121029861,1.75283121029861,2.934111108375332,1.1010364125177163,1.4916186508664455
1,1,20.0,25.0,XMEAS-29,-2.7766337491194575,2.7766337491194575,-0.45540366083239403,0.45540366083239403,2.420783029622962,1.0316474922574674,2.342892792835583
1,1,20.0,25.0,XMEAS-30,-3.0623618530382517,3.0623618530382517,-1.0851020673857952,1.0851020673857952,2.1915716046158593,1.2232422348021672,1.5429375938072185
1,1,20.0,25.0,XMEAS-31,4.410861519829005,4.410861519829005,1.5022364535063017,1.5022364535063017,3.4594828520874965,0.9582957582984171,2.7016832234889896
1,1,20.0,25.0,XMEAS-32,0.028602322812133117,0.028602322812133117,0.005776299654774179,0.005776299654774179,1.1107033565339097,1.0201549368460725,1.1114285099184935
1,1,20.0,25.0,XMEAS-33,-0.3412566205695134,0.3412566205695134,-0.15027436448572928,0.15027436448572928,0.9782345428459969,1.0094800325107782,0.9560095341521756
1,1,20.0,25.0,XMEAS-34,-0.1802089115205937,0.1802089115205937,-2.00074892334312,2.00074892334312,3.117389583106416,0.8667137677463562,1.1797359496768671
1,1,20.0,25.0,XMEAS-35,0.07904631730629869,0.07904631730629869,-0.4062346585535736,0.4062346585535736,1.0711166853662433,0.9830491018803396,0.9023913083033108
1,1,20.0,25.0,XMEAS-36,0.17463976869833103,0.17463976869833103,-0.1326553446647392,0.1326553446647392,0.9173152380058545,0.9229968793235883,0.8990418405726028
1,1,20.0,25.0,XMEAS-37,0.4123708071126422,0.4123708071126422,-0.092554288528156,0.092554288528156,1.1437467244247792,1.0250661398759275,1.1439915515941834
1,1,20.0,25.0,XMEAS-38,1.247108907619301,1.247108907619301,0.20473948143249196,0.20473948143249196,0.9313428303525174,0.9001081771252912,0.8873829771214814
1,1,20.0,25.0,XMEAS-39,0.3265952698341541,0.3265952698341541,-0.0434291956617308,0.0434291956617308,0.5371661375266125,0.5354447202397433,0.5368537315166566
1,1,20.0,25.0,XMEAS-40,0.132381953304124,0.132381953304124,-0.0006504829975694223,0.0006504829975694223,0.9722164452477162,1.166514281942878,0.9731593028022487
1,1,20.0,25.0,XMEAS-41,0.2207534295423155,0.2207534295423155,0.021380649880521112,0.021380649880521112,0.8280606440442608,0.988494320418535,0.8365584742319246
1,1,25.0,30.0,XMEAS-1,86.83803338679424,86.83803338679424,-4.273944587225697,4.273944587225697,6.29417335542162,0.9749996428858444,1.2029349837776981
1,1,25.0,30.0,XMEAS-2,-0.37391269651860287,0.37391269651860287,-0.02425885314193916,0.02425885314193916,1.0494593433856285,1.0459174565109732,1.0564121025284443
1,1,25.0,30.0,XMEAS-3,0.04926430201187889,0.04926430201187889,-0.08231700205234115,0.08231700205234115,1.0088221771818076,0.9949975327009707,1.0101113381771316
1,1,25.0,30.0,XMEAS-4,-10.266562267097836,10.266562267097836,0.5110403773540899,0.5110403773540899,1.2658825478268083,0.9849819186010976,1.0283760212871536
1,1,25.0,30.0,XMEAS-5,1.4460734190546323,1.4460734190546323,-0.023218635991917317,0.023218635991917317,1.0558856893335586,1.0110787579981253,1.0572370165559895
1,1,25.0,30.0,XMEAS-6,1.035447907900022,1.035447907900022,-0.04781250538248904,0.04781250538248904,1.1403472435505062,1.0859046239838994,1.1397796799894662
1,1,25.0,30.0,XMEAS-7,0.1594150427879817,0.1594150427879817,0.01894065082897787,0.01894065082897787,1.1199861163558091,1.0294987023130053,1.1196907663444249
1,1,25.0,30.0,XMEAS-8,-0.13448846215604324,0.13448846215604324,0.17557808203597058,0.17557808203597058,1.0700218176789746,1.0284966550226016,1.0401079802941304
1,1,25.0,30.0,XMEAS-9,0.0006324257947645895,0.0006324257947645895,-0.0320676095080898,0.0320676095080898,1.0945956116554467,1.051827392124935,1.0938488217237439
1,1,25.0,30.0,XMEAS-10,-1.9528241095923236,1.9528241095923236,0.8676243539285168,0.8676243539285168,1.790031645683517,1.0238913900231006,1.2783814347888889
1,1,25.0,30.0,XMEAS-11,4.708948992803586,4.708948992803586,0.9150762331470702,0.9150762331470702,2.302229680304201,1.0709807075382956,1.9161286552973156
1,1,25.0,30.0,XMEAS-12,-0.1310431930354274,0.1310431930354274,-0.19426107418551564,0.19426107418551564,1.004041095223391,0.9383247375376285,0.9647472976252286
1,1,25.0,30.0,XMEAS-13,0.24640680420678907,0.24640680420678907,0.01776442171255039,0.01776442171255039,1.0824801273655094,1.0746954083659672,1.0822097118211613
1,1,25.0,30.0,XMEAS-14,-0.5914383087372456,0.5914383087372456,-0.2568297625808632,0.2568297625808632,1.072277115770955,0.990431622510681,1.007821187277955
1,1,25.0,30.0,XMEAS-15,-0.6874900296272158,0.6874900296272158,0.702528506509465,0.702528506509465,1.6755777874449602,1.038687493545758,1.3333749630918754
1,1,25.0,30.0,XMEAS-16,-0.08282589729285274,0.08282589729285274,0.06945417686106654,0.06945417686106654,1.0794064922049813,1.0455205368866736,1.0747916864834977
1,1,25.0,30.0,XMEAS-17,-0.08042926324961282,0.08042926324961282,0.025254248692917026,0.025254248692917026,0.9977522271885304,0.9866642840561046,0.9979467389910304
1,1,25.0,30.0,XMEAS-18,17.086635040516153,17.086635040516153,0.21359592516510253,0.21359592516510253,1.8955704790972945,1.0270829107238397,1.9477534006223645
1,1,25.0,30.0,XMEAS-19,0.009341060263878152,0.009341060263878152,-0.048074915750559166,0.048074915750559166,1.0069823775378497,0.9677575593649543,1.004973176711815
1,1,25.0,30.0,XMEAS-20,6.058270278489308,6.058270278489308,0.05434320779392026,0.05434320779392026,2.1028451937583905,0.9459156942132732,2.1663003210893317
1,1,25.0,30.0,XMEAS-21,-1.0608783617156219,1.0608783617156219,0.7690103475809877,0.7690103475809877,1.6153626659320035,0.9781759729520788,1.1975316080800689
1,1,25.0,30.0,XMEAS-22,3.496940011829014,3.496940011829014,0.30767375324251994,0.30767375324251994,1.5148339926778815,1.0647590615961506,1.4642698870210633
1,1,25.0,30.0,XMEAS-23,2.024801629781868,2.024801629781868,0.09102652189920944,0.09102652189920944,1.380933521965257,1.010627752350387,1.3756453315474544
1,1,25.0,30.0,XMEAS-24,-0.7123949113157044,0.7123949113157044,0.4001182426336731,0.4001182426336731,1.2669708134561537,0.8697913891781575,1.1352827059173176
1,1,25.0,30.0,XMEAS-25,-1.081559836989782,1.081559836989782,-0.6587496821153369,0.6587496821153369,1.7414275044025174,0.9992824752881325,1.4585573335782007
1,1,25.0,30.0,XMEAS-26,-0.5576076494801019,0.5576076494801019,0.013306403857022576,0.013306403857022576,0.8724486775789404,0.9002653561213538,0.8773683139579725
1,1,25.0,30.0,XMEAS-27,-0.5477641237827475,0.5477641237827475,-0.0022877510240820282,0.0022877510240820282,0.8504155418813496,0.8607679714612543,0.8524190307561667
1,1,25.0,30.0,XMEAS-28,0.7404802421558219,0.7404802421558219,0.68824279715617,0.68824279715617,1.483018219318118,1.0968008599440244,1.1091912323561093
1,1,25.0,30.0,XMEAS-29,2.8419187368159924,2.8419187368159924,0.21606985993316505,0.21606985993316505,1.4270942392738735,1.1245926543852975,1.4004749015062725
1,1,25.0,30.0,XMEAS-30,-1.987890746547866,1.987890746547866,0.3522883415253504,0.3522883415253504,1.1018428117783912,0.8766423833358258,0.9851299068140816
1,1,25.0,30.0,XMEAS-31,-1.296140340501926,1.296140340501926,-0.7137647767551815,0.7137647767551815,1.9392219223537168,0.8720523628814989,1.6473005747502298
1,1,25.0,30.0,XMEAS-32,0.03263813152035055,0.03263813152035055,0.056276822486391515,0.056276822486391515,1.0114780760219153,1.0484235310037768,1.0088870373985788
1,1,25.0,30.0,XMEAS-33,-0.8828801427204999,0.8828801427204999,-0.06290088862520628,0.06290088862520628,0.8127454742855177,0.8653670175642817,0.8095103726395153
1,1,25.0,30.0,XMEAS-34,0.610596810253136,0.610596810253136,1.0398324738223412,1.0398324738223412,1.7704109846632832,0.8637019284036235,0.9491031322329097
1,1,25.0,30.0,XMEAS-35,1.1046601097332702,1.1046601097332702,0.3109798846673336,0.3109798846673336,0.9456597620825111,0.796519104203312,0.8381234846629155
1,1,25.0,30.0,XMEAS-36,0.9113159830813584,0.9113159830813584,0.005711035650053494,0.005711035650053494,0.9926607252617379,1.0024147743518639,0.9948397154636317
1,1,25.0,30.0,XMEAS-37,-0.33104598225409876,0.33104598225409876,-0.11520703293374844,0.11520703293374844,1.0632934839851413,1.015928223689131,1.0576546903836923
1,1,25.0,30.0,XMEAS-38,0.24834240198062943,0.24834240198062943,-0.5346744546342862,0.5346744546342862,1.2654175111135275,1.234737377210149,1.0067731455514826
1,1,25.0,30.0,XMEAS-39,0.25588406223860904,0.25588406223860904,-0.3100697589777123,0.3100697589777123,1.123062427386437,0.9342585375043471,1.036214660588635
1,1,25.0,30.0,XMEAS-40,-0.13561245903547356,0.13561245903547356,0.19211827526344394,0.19211827526344394,1.0601023412366095,1.0053692544408586,1.0240596137639988
1,1,25.0,30.0,XMEAS-41,0.6599366440718233,0.6599366440718233,-0.07381270971242168,0.07381270971242168,0.868274752746183,0.9211588361469306,0.8711418433965868
1,1,30.0,35.0,XMEAS-1,83.42058494158805,83.42058494158805,1.6455947065217347,1.6455947065217347,2.4648769893875735,0.9997641232316835,0.6471957523347178
1,1,30.0,35.0,XMEAS-2,-0.12794178089909053,0.12794178089909053,0.04216215066658311,0.04216215066658311,0.9855840699968257,1.0137436817975505,0.9907677277281611
1,1,30.0,35.0,XMEAS-3,0.03766439636867648,0.03766439636867648,-0.06758919459082006,0.06758919459082006,0.9523728621575326,1.0041296185215416,0.9552272885979056
1,1,30.0,35.0,XMEAS-4,-10.043569540224523,10.043569540224523,-0.0880465607624743,0.0880465607624743,0.96381472681627,0.9671138067362486,0.9558235811649552
1,1,30.0,35.0,XMEAS-5,-0.23390619876502458,0.23390619876502458,-0.2011451493433218,0.2011451493433218,1.050129340083388,1.037909010186475,1.010861510953128
