normal_block,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio
1,XMEAS-38,0.0014014665780747472,0.0014014665780747472,-0.005513804206650503,0.005513804206650503,0.9746793040193452,1.030271298932322,0.9765487854190325
1,XMEAS-39,0.10017130317383334,0.10017130317383334,-0.005904514743251354,0.005904514743251354,0.9585109361888093,0.9700836663315336,0.9602948645696349
1,XMEAS-40,0.02618105561041611,0.02618105561041611,0.0019963428995885654,0.0019963428995885654,0.9897085990408896,0.9944769134508559,0.990313268001388
1,XMEAS-41,0.014776430270648844,0.014776430270648844,-0.0056652281782014575,0.0056652281782014575,0.9563596951662543,0.9437658444727945,0.9648945285793326
2,XMEAS-1,-0.03818981678582471,0.03818981678582471,-0.004400124372192163,0.004400124372192163,0.8477730307112398,1.028246823859406,0.849246377849014
2,XMEAS-2,0.0071626796635104965,0.0071626796635104965,-0.0020382904303229156,0.0020382904303229156,0.990046099248885,0.9799666499941028,0.9983727511496052
2,XMEAS-3,0.041970297168295825,0.041970297168295825,0.0012265983610203683,0.0012265983610203683,0.9719331637156551,0.9949912524505962,0.9815814945895206
2,XMEAS-4,-0.012122575515382952,0.012122575515382952,-0.002506606916233675,0.002506606916233675,0.9806449746515915,0.9681234010250847,0.9803774724872412
2,XMEAS-5,-0.07986217226976322,0.07986217226976322,0.0014117973309406351,0.0014117973309406351,1.0120803921809327,1.0129080931024772,1.0134472404789883
2,XMEAS-6,-0.09620442554271712,0.09620442554271712,-0.0008301569961617748,0.0008301569961617748,0.9988670833958692,0.9958127299888003,0.9995295205280388
2,XMEAS-7,-0.00870400547612379,0.00870400547612379,0.0003554072665525539,0.0003554072665525539,0.9680030635719655,0.9853843688796918,0.9680210668135906
2,XMEAS-8,-0.02243508667770883,0.02243508667770883,0.0013235370529671613,0.0013235370529671613,0.9858207904193695,0.9855908192522772,0.9862870183132753
2,XMEAS-9,-0.026031767051379075,0.026031767051379075,4.421540608660247e-05,4.421540608660247e-05,1.0337636712322358,1.0284048647286244,1.0339754617463448
2,XMEAS-10,-0.06643477031877522,0.06643477031877522,-0.0015742119911176192,0.0015742119911176192,0.9685629206751775,0.9858297058414817,0.9691060216069591
2,XMEAS-11,-0.22348941374188044,0.22348941374188044,-0.0009147322425985639,0.0009147322425985639,1.0324957174538096,1.0097382406210436,1.0494700933770271
2,XMEAS-12,0.032796229365782865,0.032796229365782865,0.002778682736278502,0.002778682736278502,0.992739529927975,1.0024196555240787,0.9926332740962363
2,XMEAS-13,-0.01326780586714834,0.01326780586714834,-4.7443412454561403e-05,4.7443412454561403e-05,0.9773661910561471,1.016187720385574,0.9773870791988347
2,XMEAS-14,0.08467636073886296,0.08467636073886296,-0.0005799290083507812,0.0005799290083507812,1.0103339873961548,0.9989290913439451,1.0119468163199323
2,XMEAS-15,0.016183705076441162,0.016183705076441162,-0.0018619633934174385,0.0018619633934174385,0.9748221502057035,1.0068254682916895,0.9750088739047084
2,XMEAS-16,-0.008306716771724154,0.008306716771724154,1.4063716685074033e-05,1.4063716685074033e-05,0.9748738956161482,1.0150970990985984,0.9749413261619458
2,XMEAS-17,0.009685097775245398,0.009685097775245398,-0.0023436844854738503,0.0023436844854738503,0.9966169047303476,0.9913175511633663,0.9969663736085281
2,XMEAS-18,-0.3413147981651242,0.3413147981651242,0.0006013260210013274,0.0006013260210013274,1.1386391769485922,1.0065810671937863,1.1882264796552504
2,XMEAS-19,-0.023019204129183027,0.023019204129183027,-9.162406583721677e-05,9.162406583721677e-05,0.996959103786352,0.9630062817091533,0.9973914233490119
2,XMEAS-20,-0.3196075029004927,0.3196075029004927,-1.8216776401013401e-06,1.8216776401013401e-06,1.0778392352032706,1.0082062155472244,1.1099126160361172
2,XMEAS-21,0.12953122873321132,0.12953122873321132,0.003309200834134703,0.003309200834134703,0.9302119748161932,0.9676836458390853,0.9520186462046935
2,XMEAS-22,-0.18546795598300958,0.18546795598300958,4.783427551901883e-05,4.783427551901883e-05,1.059372095870042,1.0096081253560312,1.07093722758471
2,XMEAS-23,-0.012514636970165674,0.012514636970165674,0.0004176436317842487,0.0004176436317842487,0.9742375531339261,0.9602779550940458,0.9750737075298286
2,XMEAS-24,0.14501116480776194,0.14501116480776194,-0.002166114883397557,0.002166114883397557,1.03807526422292,1.0494355189133853,1.0447464537600493
2,XMEAS-25,-0.003709478833972725,0.003709478833972725,0.0005703523549762239,0.0005703523549762239,0.9758046352511544,0.9920935140035406,0.9762996387791107
2,XMEAS-26,0.010861935134056007,0.010861935134056007,0.0045275760104708145,0.0045275760104708145,1.0329711956828052,1.0299174691662365,1.0380276542819271
2,XMEAS-27,0.09823857628210321,0.09823857628210321,0.0009166339885026268,0.0009166339885026268,0.9564596527470984,0.9589973434542031,0.9582010966646071
2,XMEAS-28,0.10616124345201543,0.10616124345201543,-0.001938902823081972,0.001938902823081972,1.031258241472996,1.0075904003509388,1.040960944190651
2,XMEAS-29,-0.09189545241924191,0.09189545241924191,0.002856064841567673,0.002856064841567673,0.9747123814545765,0.995051162727789,0.979729648637655
2,XMEAS-30,0.05677485619890104,0.05677485619890104,-0.0009469375535343184,0.0009469375535343184,1.1436246716832414,1.048936736161983,1.15572995823636
2,XMEAS-31,-0.015356102131390709,0.015356102131390709,0.004363482484293058,0.004363482484293058,0.9658202496427166,0.9306690914803346,0.9672082665728708
2,XMEAS-32,0.021753602809332823,0.021753602809332823,-0.001153529933303098,0.001153529933303098,1.0561219422595916,1.08085179511989,1.0568240215207048
2,XMEAS-33,0.06899818585668047,0.06899818585668047,0.0014953836296605614,0.0014953836296605614,1.0101585864593288,0.9776317419413001,1.012321589502279
2,XMEAS-34,0.1843961775074298,0.1843961775074298,0.0007334971234685098,0.0007334971234685098,1.1131088368802848,1.0091864919580222,1.1312972990820123
2,XMEAS-35,-0.07842278336408225,0.07842278336408225,-0.0015756665218268746,0.0015756665218268746,0.9955554059955405,0.991616657435134,1.0038651576994988
2,XMEAS-36,0.1082364759816682,0.1082364759816682,0.0017021168796332467,0.0017021168796332467,1.0884018800425508,1.0724736799326797,1.0899117251683987
2,XMEAS-37,0.011808528657204574,0.011808528657204574,-0.00981697945903548,0.00981697945903548,1.0092119964325013,1.0575671568524307,1.0055948602399092
2,XMEAS-38,0.05080478746946101,0.05080478746946101,0.0037627577927816357,0.0037627577927816357,1.09004229229791,1.0320065197364443,1.0949382392376072
2,XMEAS-39,0.017779721730010793,0.017779721730010793,0.005167599475528869,0.005167599475528869,0.9899601644477016,0.9620317949384481,0.9941927538701737
2,XMEAS-40,-0.0514592360964793,0.0514592360964793,0.0011655124768235065,0.0011655124768235065,0.9719198100906877,0.9973164453223212,0.9726479064492523
2,XMEAS-41,0.07496291446298609,0.07496291446298609,-8.665650359500529e-05,8.665650359500529e-05,0.9189454461730123,0.9651762762391258,0.9306669351764217
3,XMEAS-1,0.05046180389388053,0.05046180389388053,-0.0038323653178054464,0.0038323653178054464,0.9793083545599218,1.0003099833492954,0.9824798154412825
3,XMEAS-2,0.13887027977934965,0.13887027977934965,-0.0037459509852520393,0.0037459509852520393,1.0157793169247613,1.0251475402420143,1.0211813085547385
3,XMEAS-3,-0.1773152045744216,0.1773152045744216,0.0008019675268083554,0.0008019675268083554,1.0035824109113767,0.9945886997506329,1.0107945110859196
3,XMEAS-4,0.03379949575461264,0.03379949575461264,-0.0005999701942229985,0.0005999701942229985,0.9952799827276992,0.9905978573958507,0.995706903189594
3,XMEAS-5,0.041777870031236876,0.041777870031236876,-0.0006135802790386735,0.0006135802790386735,1.0060439427211045,1.0017036338786482,1.008071945862343
3,XMEAS-6,0.0008686933689960564,0.0008686933689960564,-0.0009748486756953301,0.0009748486756953301,1.0011895457168059,0.9936096411134216,1.0027487571907807
3,XMEAS-7,0.0005684798879758599,0.0005684798879758599,-3.134127995307663e-05,3.134127995307663e-05,1.0402482586920325,1.0126981480846244,1.0402946939209736
3,XMEAS-8,-0.04193783520912833,0.04193783520912833,0.002255014432427456,0.002255014432427456,1.0322810562015432,1.0396489933355624,1.0322449274241838
3,XMEAS-9,-0.007793260984282819,0.007793260984282819,-0.00169373822541381,0.00169373822541381,0.9945934984244232,1.010710869105193,0.9944796153048008
3,XMEAS-10,0.02397472141784863,0.02397472141784863,-0.005064370729093417,0.005064370729093417,1.023679376202101,1.0145824233112035,1.0217241880804904
3,XMEAS-11,0.14144672322036492,0.14144672322036492,0.00041442013833496635,0.00041442013833496635,0.9760950624833001,0.9890744000181242,0.994719481007549
3,XMEAS-12,-0.014005823142746619,0.014005823142746619,0.004229010115705223,0.004229010115705223,0.9760516338439991,0.9879756464262988,0.9746531377089309
3,XMEAS-13,0.007678076473983176,0.007678076473983176,-0.0004848503630990957,0.0004848503630990957,1.0368136281931781,0.9955442926080444,1.0368192514307615
3,XMEAS-14,-0.036313217666311896,0.036313217666311896,-0.0015164397083672699,0.0015164397083672699,0.9905956107431569,1.0110117177209905,0.9924799989788988
3,XMEAS-15,0.020949923344665566,0.020949923344665566,2.035155393036499e-05,2.035155393036499e-05,0.9928316116695765,0.9898799038897037,0.9934765722968224
3,XMEAS-16,0.0044820348034444995,0.0044820348034444995,-0.0004665110276224388,0.0004665110276224388,1.0402848767034356,0.9851366567264256,1.0403363576280458
3,XMEAS-17,-0.017805498243491886,0.017805498243491886,0.0022301768926943515,0.0022301768926943515,1.0104516649646902,1.0308332112011174,1.0108726578737899
3,XMEAS-18,0.17135125001610457,0.17135125001610457,0.004647337810727083,0.004647337810727083,1.0068094527991711,0.9853180481323619,1.0537867148275222
3,XMEAS-19,-0.0469440999672791,0.0469440999672791,-0.0017125596963897842,0.0017125596963897842,1.005431839187185,1.0249289255277736,1.0053213360293902
3,XMEAS-20,0.14466080225987563,0.14466080225987563,0.0026601214721134183,0.0026601214721134183,0.9786560244961561,0.9956489330677809,1.013420596225234
3,XMEAS-21,-0.3245748616689561,0.3245748616689561,0.004236039372926118,0.004236039372926118,1.0762870813112064,1.0309896767373572,1.0930595891990167
3,XMEAS-22,0.0849033382670789,0.0849033382670789,0.0017266742268729842,0.0017266742268729842,0.9809634754189283,1.0047311320268868,0.9935291157143504
3,XMEAS-23,-0.008883297321664367,0.008883297321664367,-0.0007854634584219375,0.0007854634584219375,1.0183173151308673,1.0343880031936974,1.019160025959378
3,XMEAS-24,0.0742573007876792,0.0742573007876792,2.2615604482848425e-06,2.2615604482848425e-06,1.038499925328137,0.9924174569314366,1.0474054216090365
3,XMEAS-25,0.0007825876487235647,0.0007825876487235647,0.0005100160233354591,0.0005100160233354591,1.045181098576747,1.0540421520303338,1.0457420954319252
3,XMEAS-26,0.05995209727973057,0.05995209727973057,-3.5308870036041314e-05,3.5308870036041314e-05,0.9929486205592294,1.0533311402202494,0.999885546807821
3,XMEAS-27,-0.06221685172445789,0.06221685172445789,-0.005494082848977229,0.005494082848977229,0.9311654885238012,0.9409557391338972,0.9293572517496882
3,XMEAS-28,-0.027919629841253134,0.027919629841253134,-0.0002833311763101678,0.0002833311763101678,1.0122059855650825,1.0443969741767105,1.0231870412123938
3,XMEAS-29,0.09353653272475577,0.09353653272475577,0.00010866755619926187,0.00010866755619926187,0.9963098453624196,1.0233912346679854,1.0025803813264809
3,XMEAS-30,0.04590374704414291,0.04590374704414291,-0.0015732465950559578,0.0015732465950559578,0.9885769932472213,0.9903619580209658,0.9982313977295736
3,XMEAS-31,-0.06814534101423902,0.06814534101423902,0.0044344723649840205,0.0044344723649840205,1.0497109049777642,1.0264782557630348,1.0511686710472725
3,XMEAS-32,0.01839481052982338,0.01839481052982338,0.0031294135073447775,0.0031294135073447775,1.0224567324064304,1.0277150891444862,1.022040326789006
3,XMEAS-33,-0.07509098996370368,0.07509098996370368,-0.0038873382606111465,0.0038873382606111465,0.9988001245013337,0.9763199822156984,0.9991484780072009
3,XMEAS-34,-0.07336160424159839,0.07336160424159839,-0.001723756150910801,0.001723756150910801,0.9809600178222881,0.9922067670657813,0.998463145701888
3,XMEAS-35,0.16384992331926942,0.16384992331926942,-0.006185225660560241,0.006185225660560241,0.9977718809537592,0.9968984174024244,0.9993173548859232
3,XMEAS-36,0.009489984835156279,0.009489984835156279,7.316922603228642e-05,7.316922603228642e-05,0.9359577385919894,0.9450312934816947,0.938494328606983
3,XMEAS-37,-0.0020710104524019448,0.0020710104524019448,0.0011244546395208297,0.0011244546395208297,0.9956128321020313,0.9981009458177734,1.0043269380721778
3,XMEAS-38,0.050478935536642115,0.050478935536642115,-0.0047432813563935755,0.0047432813563935755,0.9476189649888235,0.9539082674165034,0.9500229716359134
3,XMEAS-39,-0.23299131207227394,0.23299131207227394,0.003540178542461541,0.003540178542461541,1.0204753185775863,1.0439404989227399,1.021443086760073
3,XMEAS-40,-0.002636955197483542,0.002636955197483542,-0.0016184805089888756,0.0016184805089888756,1.0704439214300112,0.9868501491541906,1.0714511891882632
3,XMEAS-41,-0.15295548537930273,0.15295548537930273,0.011454976890928916,0.011454976890928916,0.9833804907955845,0.9310022561451453,0.9769186573053034
4,XMEAS-1,-0.05161309650800049,0.05161309650800049,-0.00663947683566076,0.00663947683566076,1.2179407318684334,0.9903348617455726,1.2197953188347492
4,XMEAS-2,0.17488059559606414,0.17488059559606414,-0.0014959635515113924,0.0014959635515113924,0.9764722257097084,0.9841142722189326,0.9818779604158816
4,XMEAS-3,-0.18044105278430245,0.18044105278430245,0.004127155710684444,0.004127155710684444,1.002658911742082,1.0162828511058575,1.0075944059050523
4,XMEAS-4,-0.018967971455594642,0.018967971455594642,0.0016154626958847158,0.0016154626958847158,1.0016237766623899,1.000044133309418,1.0018408630392404
4,XMEAS-5,0.03389361421403925,0.03389361421403925,-0.004186995864608033,0.004186995864608033,1.0122272595143331,1.0002474590947936,1.012109142602768
4,XMEAS-6,0.026582691401788185,0.026582691401788185,-0.0026552246119108643,0.0026552246119108643,1.045734126925246,1.0628656005479933,1.0465536542484315
4,XMEAS-7,0.003189463771367679,0.003189463771367679,0.0006405152240284954,0.0006405152240284954,1.033354869468167,1.0053176413446214,1.0333475587147045
4,XMEAS-8,-0.025985847395796693,0.025985847395796693,0.00034849504241893993,0.00034849504241893993,0.9844955527117291,0.9933621659672354,0.9851578937303068
4,XMEAS-9,0.005715786953977927,0.005715786953977927,0.00168778308866789,0.00168778308866789,1.001794973783396,0.9895858612207691,1.0016908125796973
4,XMEAS-10,0.03275756732273397,0.03275756732273397,0.0005085688372137637,0.0005085688372137637,0.9976262121224764,0.9806579130475072,0.998840401831267
4,XMEAS-11,0.15385621104197045,0.15385621104197045,-0.014999083065012839,0.014999083065012839,1.1135602883211877,1.002291695825894,1.1074097437406798
4,XMEAS-12,0.016342060984435594,0.016342060984435594,0.0011076803991276372,0.0011076803991276372,1.0120981084229752,1.0046725135775814,1.0129520459922676
4,XMEAS-13,0.006574518095885468,0.006574518095885468,0.00030205886004493676,0.00030205886004493676,1.0248522909223123,1.0072117909640814,1.024877177874172
4,XMEAS-14,-0.057257655768895466,0.057257655768895466,0.004854646029391468,0.004854646029391468,1.0062855080085933,0.9967517531973997,1.0052561165692133
4,XMEAS-15,-0.0028372218699087284,0.0028372218699087284,0.0018171795684891643,0.0018171795684891643,1.0086311246377568,0.9949854171597591,1.0089060220061663
4,XMEAS-16,-0.01255484886485711,0.01255484886485711,0.0006408000158912108,0.0006408000158912108,1.0367312722714253,0.9984723492941693,1.0367434391792152
4,XMEAS-17,-0.05119132567831245,0.05119132567831245,0.0023232905865825993,0.0023232905865825993,1.0072030104187817,0.9949478176065005,1.0073307831805933
4,XMEAS-18,0.15945095133065385,0.15945095133065385,-0.025104706244503096,0.025104706244503096,1.1909314554552308,1.0139513796888113,1.175191326419233
4,XMEAS-19,0.012844266980534565,0.012844266980534565,0.0003183997304923294,0.0003183997304923294,0.990578737725055,1.0135109016950634,0.9910310346638409
4,XMEAS-20,0.07405635620614481,0.07405635620614481,-0.02004404675845747,0.02004404675845747,1.1838063780883525,1.0031964238333195,1.1825590435551052
4,XMEAS-21,-0.21435197909470427,0.21435197909470427,0.011561740511759067,0.011561740511759067,0.9577479108756568,0.9887804987012165,0.9607282864371196
4,XMEAS-22,0.06698024057057236,0.06698024057057236,-0.012774434574626044,0.012774434574626044,1.0726109763467517,1.0093566030932781,1.066816151895702
4,XMEAS-23,-0.008817975117794639,0.008817975117794639,-0.0036472474776736274,0.0036472474776736274,1.0314331264908054,1.0079309406881811,1.0306688183050488
4,XMEAS-24,0.0642617097811143,0.0642617097811143,0.004990763243935152,0.004990763243935152,1.0209319295376469,1.0571221938616753,1.0265179062080498
4,XMEAS-25,-0.02690014721410029,0.02690014721410029,-0.0025882408197958197,0.0025882408197958197,1.046581050529451,0.9980690894042081,1.0462502762164487
4,XMEAS-26,0.10165936369196582,0.10165936369196582,0.0012851925628751498,0.0012851925628751498,0.980582002202349,0.9547685838635904,0.9865111364895717
4,XMEAS-27,-0.057342897732136765,0.057342897732136765,0.001402920189329536,0.001402920189329536,1.068201260372158,1.0630264241261778,1.0708488656030868
4,XMEAS-28,0.02878837605452577,0.02878837605452577,0.009314764252807205,0.009314764252807205,1.0446953764734765,1.012556306541979,1.0449922099005657
4,XMEAS-29,-0.08481279752303757,0.08481279752303757,-0.0037046264884019646,0.0037046264884019646,1.0606001450643239,0.9808475872953467,1.0659024569111242
4,XMEAS-30,0.1467802447715649,0.1467802447715649,0.006764577125588149,0.006764577125588149,0.9935322318509727,1.0222661488420879,0.9955787574083994
4,XMEAS-31,-0.05559522468100811,0.05559522468100811,-0.00616931744948823,0.00616931744948823,1.0345033919374982,0.9796474327116687,1.0336534354154392
4,XMEAS-32,0.0008301237570028281,0.0008301237570028281,-0.0001855383893285603,0.0001855383893285603,1.0050242394593385,1.008918544402388,1.005877329782723
4,XMEAS-33,-0.0401317382774357,0.0401317382774357,0.0018266958612566117,0.0018266958612566117,1.0627097431848265,1.080493940592377,1.065272759363747
4,XMEAS-34,0.057968408483232245,0.057968408483232245,0.013579747333144002,0.013579747333144002,1.023996648776751,1.0174825868468007,1.0188800319070999
4,XMEAS-35,0.15459659608913776,0.15459659608913776,-0.004724349150060541,0.004724349150060541,0.9794304282751384,0.9987434173238647,0.9831437725726743
4,XMEAS-36,-0.11957584092878613,0.11957584092878613,-0.0008801375929725831,0.0008801375929725831,1.0195733444718689,1.0096533056057373,1.020879386065551
4,XMEAS-37,0.2111359360778163,0.2111359360778163,-0.00201117568149541,0.00201117568149541,0.9773552158796208,0.9206006329455915,0.9810913097881756
4,XMEAS-38,-0.03995661355662409,0.03995661355662409,0.008335749239797241,0.008335749239797241,1.039674324462513,0.9585348059731469,1.0370704033019016
4,XMEAS-39,0.029642594347272636,0.029642594347272636,-0.0023992112149897006,0.0023992112149897006,1.0364344966517498,1.0668109087074906,1.0439258184558593
4,XMEAS-40,0.0043861957386444024,0.0043861957386444024,-0.0016711960988522027,0.0016711960988522027,1.0327750098282484,1.0995523288849922,1.0336851823086497
4,XMEAS-41,-0.11340328895044412,0.11340328895044412,0.009695576882494237,0.009695576882494237,1.0223813953033447,1.045368081472119,1.0229341060438524
5,XMEAS-1,0.022318535417458953,0.022318535417458953,-0.009145732703717794,0.009145732703717794,0.9280297982008714,0.9806998467271717,0.9214584254763557
5,XMEAS-2,-0.1302692574168168,0.1302692574168168,0.0009944143998016262,0.0009944143998016262,1.0050105321869434,1.0169492718288644,1.0122299560537393
5,XMEAS-3,0.16769124066912264,0.16769124066912264,-0.003469994312126359,0.003469994312126359,0.9761235007228337,0.9828238472483503,0.9818266063124326
5,XMEAS-4,0.01814948542408497,0.01814948542408497,0.0020647404476298007,0.0020647404476298007,1.0080331519823986,1.0154411067810434,1.0080451821798968
5,XMEAS-5,-0.007597154627786981,0.007597154627786981,-0.0060003468680057525,0.0060003468680057525,0.9828815949419054,0.9876165217306039,0.9803010692585779
5,XMEAS-6,0.06708605010160447,0.06708605010160447,-0.003178994342429971,0.003178994342429971,0.9523004739196513,0.9419268832344458,0.9520826785483705
5,XMEAS-7,-0.0039715025954926335,0.0039715025954926335,-0.00032152606339777356,0.00032152606339777356,0.948864323426032,0.9944932338434296,0.9488898990437314
5,XMEAS-8,0.04044806364344624,0.04044806364344624,0.00042600645847929125,0.00042600645847929125,1.016615946332574,1.0063937346106198,1.0172051779122167
5,XMEAS-9,0.008800857187268713,0.008800857187268713,0.0009036951423754385,0.0009036951423754385,0.9847950001577871,0.979167399695864,0.9849434852593462
5,XMEAS-10,-0.0034505157538830557,0.0034505157538830557,-0.0020417275994641833,0.0020417275994641833,0.9007664015772133,1.0025668003908885,0.9013627528564034
5,XMEAS-11,-0.03625463759353822,0.03625463759353822,-0.01674854688791727,0.01674854688791727,0.9352586122959723,0.9765484777288258,0.9152085403371966
5,XMEAS-12,-0.005733529557924142,0.005733529557924142,0.00016431249813567275,0.00016431249813567275,1.0074038724078842,0.9970179167565486,1.0084301675247462
5,XMEAS-13,0.0010330300866765068,0.0010330300866765068,-0.0005589666669758226,0.0005589666669758226,0.9540477627399676,0.9657394891443433,0.9540429057601941
5,XMEAS-14,-0.017125364039646693,0.017125364039646693,0.004709837122952916,0.004709837122952916,0.9957664248746378,1.003404456341439,0.9951648288221341
5,XMEAS-15,0.0014941267951320372,0.0014941267951320372,0.0022675092866752456,0.0022675092866752456,0.9857141061910627,0.9936344739358667,0.9857194288522918
5,XMEAS-16,-0.0008685997230410881,0.0008685997230410881,0.0007911606151727018,0.0007911606151727018,0.9285558856596778,0.9776001900996469,0.9285398288108928
5,XMEAS-17,0.06874408014883086,0.06874408014883086,0.0011386769270339964,0.0011386769270339964,0.9879588347547192,0.9893806404274887,0.9883850843302656
5,XMEAS-18,0.04321534610486621,0.04321534610486621,-0.02712331085722807,0.02712331085722807,0.9053169826137613,0.9970373357032525,0.8398198338030063
5,XMEAS-19,0.018766713387608585,0.018766713387608585,-0.0005599028438743433,0.0005599028438743433,1.009234480847878,1.0049474829169416,1.0096529731381456
5,XMEAS-20,0.07357613391010212,0.07357613391010212,-0.024750187085440772,0.024750187085440772,0.9412544170144406,0.9783181369174578,0.8883845076823155
