fault,batch,window_start_h,window_end_h,variable,shift_sigma,abs_shift_sigma,slope_sigma_h,abs_slope_sigma_h,raw_std_ratio,diff_std_ratio,residual_std_ratio,level_candidate,trend_candidate,residual_candidate,diff_candidate,rapid_variability_candidate,any_candidate,level_threshold,trend_threshold,residual_threshold,diff_threshold
1,1,10.0,15.0,XMEAS-11,-22.607354324452334,22.607354324452334,-8.349173978684112,8.349173978684112,13.064586482483405,0.9871948783144404,5.082161774177855,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-12,-0.1089552867550838,0.1089552867550838,1.74526291359631,1.74526291359631,3.754696778296432,1.074252197968227,2.78272009141441,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-13,-8.055512943820466,8.055512943820466,-8.61329576466559,8.61329576466559,13.332309658310727,1.057261549230893,4.761993834796209,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-14,-0.1487364974951382,0.1487364974951382,1.6892605042193825,1.6892605042193825,3.6726478837634184,1.0409291215159115,2.748054024336703,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-15,-6.435546873569598,6.435546873569598,-2.9499798519402103,2.9499798519402103,6.007813277281083,0.9318936034533496,4.2335982926600915,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-16,-7.829224687107313,7.829224687107313,-8.662450998215096,8.662450998215096,13.42788455823903,1.0718326036527046,4.843612797612831,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-17,-0.8479147909473375,0.8479147909473375,-0.4053274900902744,0.4053274900902744,1.1956163048212265,0.9217619401395848,1.0430562211191892,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-18,-20.422366397889487,20.422366397889487,-5.9786686045672335,5.9786686045672335,10.5286505097853,1.261089640750687,6.260495469637208,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-19,0.0666930142247553,0.0666930142247553,0.0063574148101952,0.0063574148101952,0.9690397645634538,0.9974724384230974,0.9693747082943222,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-20,-36.40255028878524,36.40255028878524,-2.243943511562271,2.243943511562271,13.53146913968106,1.089392687852406,13.5426701331603,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-21,7.148425019571761,7.148425019571761,-6.386338185647942,6.386338185647942,12.524350526555606,0.966484670105644,8.647455782221346,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-22,-19.422789712362892,19.422789712362892,-5.024620732935745,5.024620732935745,8.56262283705947,1.0188369369567871,4.583502636790757,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-23,-13.326007688946513,13.326007688946513,-0.557954241645499,0.557954241645499,5.622428889127553,1.180791216240883,5.568294913949933,True,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-24,-10.00736795349816,10.00736795349816,-2.761141343776284,2.761141343776284,5.969849640910311,0.9704330328904022,4.470651107357945,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-25,15.238489599238086,15.238489599238086,1.1848766662105212,1.1848766662105212,6.653976494508953,1.0026566733069386,6.432551073976679,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-26,2.4955575972586583,2.4955575972586583,0.5517163823820099,0.5517163823820099,1.7236093293396058,1.2024476090078398,1.536918647776145,True,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-27,4.273623015878325,4.273623015878325,1.5138295352495987,1.5138295352495987,2.579482616986502,0.9060496657533856,1.3683208999284906,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-28,-13.66837484767924,13.66837484767924,-4.748499484898719,4.748499484898719,8.06177828085904,0.9869617555951368,4.26280830382473,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-29,-18.60541709611588,18.60541709611588,-1.3666068099942643,1.3666068099942643,8.45496138179767,1.3489134125838538,8.268037950975481,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-30,-10.294189223165631,10.294189223165631,-2.690318941734436,2.690318941734436,6.384230994972065,1.0453228483064845,5.104376734780627,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-31,21.141142270187466,21.141142270187466,1.9317511169463557,1.9317511169463557,9.605246202092085,1.474629360805184,9.220756444550211,True,True,True,True,True,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-32,1.09715332561214,1.09715332561214,0.3092612159221687,0.3092612159221687,1.0209589182982588,0.8520837440223905,0.9184692639235448,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-33,5.378135144781781,5.378135144781781,1.866477009878846,1.866477009878846,3.0739307959683377,0.9459230116452144,1.475504609606451,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-34,-15.46198412255533,15.46198412255533,-5.578187598283715,5.578187598283715,9.52168520727112,1.3489416703315265,5.138030560668218,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-35,-5.3563205026788365,5.3563205026788365,-2.3534951853830157,2.3534951853830157,3.6523627969398063,0.8377494923259057,1.3372050758791414,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-36,-3.7696948559060344,3.7696948559060344,-1.0696591911031574,1.0696591911031574,2.05785449289412,0.959352073466216,1.3606465501148717,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-37,0.2128759477432596,0.2128759477432596,0.0710032801577321,0.0710032801577321,0.922288230832702,0.7459783945263776,0.9230930008433264,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-38,9.922382682664418,9.922382682664418,5.003984519869361,5.003984519869361,7.410830682042452,1.3889024009728757,1.6141637058380107,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-39,0.4297701936724804,0.4297701936724804,0.3149845511427598,0.3149845511427598,1.0786792903000568,1.1023136396272804,0.984011902932104,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-40,0.4206670259009036,0.4206670259009036,0.0303960325517599,0.0303960325517599,1.324854407536983,0.8447781960176298,1.3254101140976784,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,10.0,15.0,XMEAS-41,-0.7601516109827817,0.7601516109827817,-0.0795144483189848,0.0795144483189848,1.022494200547248,1.0307067293006504,1.0271536595506947,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-1,92.53384384497028,92.53384384497028,-16.61340688816495,16.61340688816495,24.548761946214583,1.187316108216389,5.09330932506406,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-2,-0.5464931124108482,0.5464931124108482,-0.678014189252033,0.678014189252033,1.4137864857493847,0.966609064739905,1.0260888855774375,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-3,0.0313904209279871,0.0313904209279871,-0.8187901985106083,0.8187901985106083,1.5226502814360103,0.9364165115964828,0.965622887697225,False,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-4,-10.411749362633689,10.411749362633689,1.70571749210901,1.70571749210901,2.732166588102908,1.116549359595833,1.1766217496536473,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-5,0.9595909628429444,0.9595909628429444,1.0061691768555854,1.0061691768555854,2.58644201131432,1.036589117143147,2.1424022819817767,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-6,1.102071156227349,1.102071156227349,0.7421469205053943,0.7421469205053943,2.303139375338373,1.075981788539058,2.0406696765142582,False,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-7,-7.289000433779621,7.289000433779621,7.622219892070067,7.622219892070067,14.9609563881534,1.1064349000586269,10.119090070251085,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-8,-1.4593370473931735,1.4593370473931735,0.5750561380737456,0.5750561380737456,1.4195146433999846,0.9699945200742776,1.1512608083504554,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-9,-0.2551930589807196,0.2551930589807196,-0.0988955414003697,0.0988955414003697,1.0374194778395955,0.98147293735995,1.0277404195764142,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-10,-5.755569009030438,5.755569009030438,6.269360731422876,6.269360731422876,10.634605998099746,1.201028900598103,5.568126925183206,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-11,2.9848493279482367,2.9848493279482367,7.3509998744622065,7.3509998744622065,12.435033529398613,0.9407830753053884,6.565444564597433,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-12,1.5259110314076296,1.5259110314076296,-2.4643992042435143,2.4643992042435143,3.75998954179248,1.0530553180684,1.202112452189278,False,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-13,-7.096499721769699,7.096499721769699,7.6567887314274,7.6567887314274,14.904365712020324,1.0375399188243983,9.980027254517273,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-14,2.8262930591673148,2.8262930591673148,-2.431638739942992,2.431638739942992,3.6807288267981697,0.9418537389784444,1.092106345432302,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-15,10.75274032601472,10.75274032601472,0.842964681234398,0.842964681234398,4.749112427383846,0.9446143835164024,4.59262351755251,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-16,-7.139658871261736,7.139658871261736,7.601830001844687,7.601830001844687,14.925931981833603,1.1058530156312791,10.099672960545291,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-17,1.1613751482032368,1.1613751482032368,0.278654585531654,0.278654585531654,1.1606942913048153,0.9718762282438188,1.0894751507265288,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-18,11.418646671063971,11.418646671063971,5.969370408151746,5.969370408151746,10.605699078078532,1.1413352908760137,6.41964201501274,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-19,-0.1064017248041623,0.1064017248041623,-0.0403478631854224,0.0403478631854224,1.0054560146756928,0.9896393121708984,1.004154503717426,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-20,5.126588841498155,5.126588841498155,4.6438596380516035,4.6438596380516035,10.764024766323011,1.0384979007744697,8.673410105784576,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-21,-2.785400418447255,2.785400418447255,4.076104118735267,4.076104118735267,6.16806528987814,0.9524754600099276,1.8608390134111856,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-22,0.7337297030986907,0.7337297030986907,4.852057655328916,4.852057655328916,8.59654792375501,0.9454238594853808,5.024595186062745,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-23,3.821026238828197,3.821026238828197,1.426374110032865,1.426374110032865,3.981805269364613,1.1558954659798502,3.408643484188479,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-24,2.201673036811856,2.201673036811856,1.0878274207772785,1.0878274207772785,2.946587573998093,0.8726061211393527,2.5096225286085896,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-25,-7.558166196048481,7.558166196048481,-1.311674957960594,1.311674957960594,4.682268307196638,1.1431569518552027,4.282954500205093,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-26,-0.0372908223667227,0.0372908223667227,-0.5424158757998226,0.5424158757998226,1.236026988685798,0.848585278800137,0.961011855069408,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-27,3.043118979293953,3.043118979293953,-1.2727123021492563,1.2727123021492563,2.056343552496103,0.8529302594802544,0.9201696486565724,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-28,1.1165575329761812,1.1165575329761812,3.862256210519739,3.862256210519739,6.324706397058539,0.973220266805306,2.9958260635310388,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-29,5.345028287192053,5.345028287192053,2.2511090288607507,2.2511090288607507,5.514113246881237,1.042351567092232,4.476721736264953,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-30,2.5609125364533236,2.5609125364533236,0.7725764798887054,0.7725764798887054,3.006949130784835,1.271032086932504,2.8148619655887868,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-31,-10.5953968126816,10.5953968126816,-2.1105875910569276,2.1105875910569276,6.623188153941611,1.249189121519893,5.897894807957737,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-32,0.52682466552015,0.52682466552015,-0.1444070311851575,0.1444070311851575,0.8819953935943085,0.7973784522717968,0.8575122329740504,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-33,4.005584250609558,4.005584250609558,-1.4613754461977349,1.4613754461977349,2.3172444829180634,0.897895289956821,0.9538251230291424,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-34,1.2945279871259758,1.2945279871259758,4.323527654721807,4.323527654721807,7.082638768402808,0.9962273515684296,3.3804355311996175,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-35,-1.17393354363332,1.17393354363332,2.117116630149265,2.117116630149265,3.448081112627804,0.9976263093353326,1.5993302684023942,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-36,0.4982964924228458,0.4982964924228458,0.7868309310393119,0.7868309310393119,1.5792434361351588,1.0896064575482285,1.0978478027404115,False,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-37,0.0889961541890771,0.0889961541890771,0.2826242606507466,0.2826242606507466,1.0493665813856494,0.946538546062541,0.973435434649104,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-38,8.087944094024296,8.087944094024296,-4.268585160962504,4.268585160962504,6.3319078612729935,1.213122577506989,1.4234532815492311,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-39,1.4538326460521656,1.4538326460521656,-0.2337702534191281,0.2337702534191281,1.08859987429318,1.1340811058545242,1.0413405142920047,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-40,-0.5106182733335104,0.5106182733335104,0.3050423900146286,0.3050423900146286,1.2326851264803895,1.2524976011516635,1.152207863689758,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,15.0,20.0,XMEAS-41,0.7243515675668836,0.7243515675668836,-0.4008394237287646,0.4008394237287646,1.182168365181681,0.8986602461490201,1.0416750043972107,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-1,81.7634653670111,81.7634653670111,7.753127026170545,7.753127026170545,11.382007784942855,0.9504236115199536,1.9839411353006304,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-2,-1.119338804216882,1.119338804216882,0.266597847509012,0.266597847509012,1.0834194472941534,1.0083119073407618,1.019815444394711,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-3,-0.1834405512811826,0.1834405512811826,0.380199617860139,0.380199617860139,1.1190004103630842,1.0555212113890664,0.98279223776963,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-4,-9.755797369612722,9.755797369612722,-0.792013099925253,0.792013099925253,1.5504074507601509,0.982920468651984,1.045752494076552,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-5,-0.8897826891030358,0.8897826891030358,0.0132491658609527,0.0132491658609527,1.2158478246199762,0.9526844049002784,1.2178684112863016,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-6,-1.1605482888198742,1.1605482888198742,0.0873822836286454,0.0873822836286454,1.2592779299193555,1.0767533483250071,1.2546083104091104,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-7,-0.5202582137438713,0.5202582137438713,-0.1956321869391677,0.1956321869391677,1.215077752338416,1.0501818860065155,1.1817416790356292,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-8,0.4557404768235696,0.4557404768235696,-0.1862801838845001,0.1862801838845001,1.031228910460514,1.0272150391865518,0.9960456421875375,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-9,0.149521755521225,0.149521755521225,0.0807146164861308,0.0807146164861308,0.9555115584323302,0.9665693034646936,0.948563079981558,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-10,1.596733296668413,1.596733296668413,-2.6128814101514863,2.6128814101514863,3.929133864849172,1.0467242060011706,1.0816630327655303,False,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-11,0.3384762745060901,0.3384762745060901,-2.0397356431849447,2.0397356431849447,3.3495519703395824,0.998710935453156,1.6153264060459425,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-12,-1.7921380218132386,1.7921380218132386,0.6980146598006823,0.6980146598006823,1.4476930723622918,1.0282975905653369,1.0388183625500669,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-13,-0.4683988243823965,0.4683988243823965,-0.2277284554841986,0.2277284554841986,1.2033303455064832,0.940896620707824,1.1574482937886594,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-14,-1.706742983650523,1.706742983650523,0.4286387508378853,0.4286387508378853,1.2348612407596782,0.930467402679714,1.0701032318305708,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-15,-2.8902747220251217,2.8902747220251217,-1.953391076588653,1.953391076588653,3.3939187639443595,1.0552008927073837,1.883262677081756,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-16,-0.8033537893765932,0.8033537893765932,-0.2485158505463095,0.2485158505463095,1.274413205158741,1.0143197146260543,1.2227906839751823,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-17,-0.2724900034551981,0.2724900034551981,-0.2252861953869124,0.2252861953869124,1.0360223074555608,0.9754333105595352,0.9843410169156028,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-18,9.977920305035312,9.977920305035312,-0.5194853931411967,0.5194853931411967,1.5904737696313225,0.9965224110009616,1.4600682516650714,True,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-19,0.1464119562848724,0.1464119562848724,-0.0390541258265689,0.0390541258265689,0.9374052072986492,0.9463539585505928,0.936068676546701,False,False,False,False,False,False,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-20,-4.246097463428295,4.246097463428295,-0.0024856447998498,0.0024856447998498,3.237442462377917,0.9531418044194612,3.337463298042392,True,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-21,4.02058596896692,4.02058596896692,-2.3461529424572207,2.3461529424572207,3.5985929012608184,1.0250314875789053,1.228022793186116,True,True,False,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-22,-0.4610989752433682,0.4610989752433682,-0.7951519993371519,0.7951519993371519,1.8947174440791432,0.9174667092635924,1.522971089305919,False,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-23,-2.036522166722302,2.036522166722302,-0.3142909101670013,0.3142909101670013,1.6287514586612617,1.178273684534875,1.5652177197258847,True,False,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
1,1,20.0,25.0,XMEAS-24,-2.5823086018955723,2.5823086018955723,-0.8520888681925181,0.8520888681925181,1.872882832315351,1.0674446569818976,1.420804515532755,True,True,True,False,False,True,1.9695333234149084,0.7468621213669596,1.3681613543196571,1.4051245046201666
