time_h,idv_mask,feed_a_pct,feed_b_pct,feed_c_pct,d_feed_temp,c_feed_temp,reactor_cw_temp,condenser_cw_temp,kinetic_r1,kinetic_r2,reactor_valve_command,condenser_valve_command,reactor_valve_position,condenser_valve_position
0.19999999999999998,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.76717585826054,11.18429174316553,35.894443497956885,11.496607724286939
0.21666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.96799531123274,14.38038013770872,35.938121465346015,11.918889678274054
0.23333333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.94624679814342,12.730527887384515,35.987751157926425,13.476360991107748
0.25,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85469079751016,7.80892943089656,35.91761200032894,11.056026236529664
0.26666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89851496068162,14.564587811761132,35.92303801471506,12.513770121811856
0.2833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.93188509360427,12.429220365666145,35.92352601347223,12.424990034232724
0.3,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89138102885258,12.287604880280234,35.83169920567825,12.125192113193954
0.31666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.01468308240396,11.191482381127292,35.950790954947095,12.392397291085372
0.3333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.99597663480061,12.334420660447748,35.97461937883396,12.770213974664788
0.35,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.05058017335287,11.604625335142732,35.99489249802058,11.57512559725587
0.36666666666666664,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.755441059089804,12.627458313051644,35.85660031863159,11.985590410509749
0.3833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.834444394560286,12.46846085840164,35.93397890537022,12.623187505540512
0.39999999999999997,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.034371175751915,14.657372806964112,35.961057642183,12.691371089880207
0.41666666666666663,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.876245180807736,11.110323893819597,35.883193855102235,12.70966918301208
0.4333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.02509631742136,14.70616623582681,35.906087414414074,11.802325663019916
0.45,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.013538168534076,11.318087714220354,35.96597853380105,12.45229823597052
0.4666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.97945972231749,13.52925542839997,35.9326689984732,13.25049696575407
0.48333333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.932501561555,12.656937002747103,35.90041335029125,12.106116021620963
0.5,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85028040412553,12.536166695275433,35.90367743319418,12.302725877027553
0.5166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.898276038687094,13.352493068093638,35.874879132019885,12.918858571343538
0.5333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.828650173694854,12.175916980865077,35.89489554851176,12.309593504178439
0.5499999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.86366663778199,12.180841728000713,35.91427638773955,12.578341303425466
0.5666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.985566942450085,16.019593937582727,35.952689607037826,12.373238960449504
0.5833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.686205059804124,11.887959038708914,35.853566075512475,12.6152621005929
0.6,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85584514624035,11.97233011339448,35.92641099509807,11.97708199035777
0.6166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85718821191916,13.201651870391276,35.86100223696286,12.691361556777196
0.6333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.87145023120207,12.49182468748026,35.87482264515342,12.616161028576233
0.65,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.998043103863125,11.597659177473286,35.94788454777507,12.541541738621888
0.6666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.83519474992092,13.202866267314866,35.92799000088581,12.672631175659857
0.6833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.969167190752195,15.51927348805479,35.93791565252299,12.429451062185482
0.7,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.02406259527337,12.015773240256532,35.953553067630786,11.330579107097487
0.7166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.96749889919091,11.819020653474135,35.918441837295624,11.68630572097888
0.7333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.16231045648374,12.104712507093247,36.02162449373197,12.803573182381207
0.75,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.070202779812455,13.61191778952568,36.024262210161226,13.067173325643958
0.7666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.94320222248178,14.371957048148262,35.96456905094412,13.581858097314141
0.7833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89596110823557,12.139839877457607,35.9307431778564,12.3215689984253
0.7999999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.979207408969664,12.801223819925486,35.9281139027313,12.063672526594377
0.8166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.9825601858855,12.233407001321892,36.025434715477054,12.488806883216943
0.8333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.02762298165465,12.274179224767009,35.99144911907932,11.996235781928085
0.85,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.965770749927145,12.17028003490227,35.967884553446034,12.870574055096608
0.8666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.02540333662258,12.732584273454172,35.97784261533181,12.571566998852104
0.8833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.016712451237254,13.249522341033089,36.008719802186576,13.919508191517481
0.9,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.93217787143482,12.211706123796187,35.91690988184176,11.52409656544037
0.9166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.051108912819764,13.570755351002655,35.92052452698755,12.637984680135391
0.9333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.98825618173212,9.3952743795074,35.942106337761174,11.64320102490724
0.95,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.136457114620164,10.337885893981012,36.04365747896504,12.509862698044863
0.9666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.91108214808103,12.948779384000773,35.8951166662004,13.061865703975316
0.9833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.909599357643856,11.782792133461996,35.941692254730576,12.621317123031574
1.0,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.746286150658776,12.309994201591119,35.88094515386394,12.503735730765868
1.0166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.9017400621674,10.889679534777844,35.910875695137875,13.10342957344061
1.0333333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.870876763052046,15.5822523617508,35.90853357168634,12.301273150584722
1.05,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.996194579072615,13.929464497591717,35.90450490081601,12.161733364973987
1.0666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.921406357392605,11.762725955038203,35.91594572509836,11.79003353316559
1.0833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.8532831700209,10.812898952671542,35.988013549441725,12.509258519652505
1.0999999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.981187820396826,12.00736466260899,35.94732018116422,12.201558264181108
1.1166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.042643062377714,10.984349896891015,35.99564054196518,12.084207758326164
1.1333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.891854830319915,14.491200154595974,35.92114113616381,13.093314843607411
1.15,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.1476391503057,14.659228890610185,36.04013238604749,13.42573063314745
1.1666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.01198284294977,10.48229474969758,35.99660981864128,11.537545742422653
1.1833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.8164356565974,10.293414226430711,35.93539123551487,12.877116942963418
1.2,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.96507483979831,12.289396283020627,35.97549630602459,12.328701937354225
1.2166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89426809972639,13.193931031828752,35.88345896275359,11.51948463607923
1.2333333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.924511880907914,11.430043508923546,35.92206421224079,11.490284991398168
1.25,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.96136838238639,13.700632789346503,35.97259508710164,12.507738690093197
1.2666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.80205699343944,16.05115982867072,35.95103495018575,13.22560537652629
1.2833333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.94296568868927,12.527362264049277,35.91621148423495,11.95021727609269
1.3,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.87013159132095,12.191108977795842,35.886910791662885,12.888508360122437
1.3166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.93942268283458,9.302398498923772,35.9391133424028,12.184992742022091
1.3333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.98757639491897,11.852533127808936,35.880611498651916,11.540205750056742
1.3499999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.937917854722514,11.40015085053198,35.96909857504674,12.380364732492643
1.3666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.91018677982071,11.10852810351739,35.91469970390917,12.300634776557096
1.3833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.033276155114315,12.502477226372314,35.9227502707306,11.819282778597785
1.4,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89757898325784,9.170031628219991,35.97766444387715,11.429235334542822
1.4166666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90745252117733,14.270833621467222,35.96964725238355,12.589561676125882
1.4333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.10031545029635,13.906958104182712,36.00876824845569,12.439438277171858
1.45,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.852617799707566,11.529567608897716,35.942944358835085,11.68886649541526
1.4666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90058892501944,12.770362390994055,35.943244603124,13.546577368179998
1.4833333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.73651645847367,12.25738256016095,35.867321989850446,10.97471142638658
1.5,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85262308915004,13.628509672986533,35.94155926646774,13.10396909871081
1.5166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.93486260301039,10.48537899680473,35.91535852962196,12.947367136615679
1.5333333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.96181166650726,10.485181461303462,35.89594014230336,12.522904731985271
1.55,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.79517437141404,10.292463669184968,35.873157611018534,11.898045860530145
1.5666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.9189791559537,13.323366202141576,35.894065853738184,12.597934227102968
1.5833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.78690361666334,12.971105871667804,35.89076045953247,12.178383811287635
1.5999999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.87045889132259,12.96455506478795,35.90076222313161,12.9502184822794
1.6166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.92855359759304,12.321217508021368,35.92745687854363,12.49590251191842
1.6333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.01579806025275,9.583919635757727,35.96585901341393,11.482095286717227
1.65,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.871068791497784,14.61928073927598,35.863230655505184,12.539187831623371
1.6666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90767654603126,12.18413393687899,35.8761104741104,11.753254405356158
1.6833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.80983214802265,12.375133781636338,35.848847667190334,13.13300331935047
1.7,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.87509915897919,10.646864172800996,35.86878421007815,11.756177397888369
1.7166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.972154554489016,12.540364218130666,35.85900589556407,12.159499046389069
1.7333333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.000792588720785,11.438538196227348,35.98397731925459,12.056446691412471
1.75,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.82883781221654,14.293430138259495,35.872425273148515,12.10106011739496
1.7666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90720882375821,10.675663326416968,35.89174662877114,12.390037079344447
1.7833333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85135657000239,14.678465735313218,35.89761594866052,12.444167994130796
1.8,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.954661381156804,15.281124499537679,35.87008533182392,13.095024977370963
1.8166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.9246471330306,13.844929907720859,35.81332366008677,12.099665567479072
1.8333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.76153216676347,13.748457940732091,35.841012337679906,13.134639339061822
1.8499999999999999,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89993237296535,14.00468131752415,35.916342727307125,12.344987959897422
1.8666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.906265046309656,8.10603878775927,35.88204266398694,11.552844489010859
1.8833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.84776560383673,14.328376190228493,35.91228786756734,12.127728506110694
1.9,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.82621084338801,12.703852181676705,35.81113083887289,12.229999806726115
1.9166666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90891614507481,11.496961309250583,35.902712703342736,11.651390958365333
1.9333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.991237114817416,11.04863743278047,35.9316238730466,11.038770349255607
1.95,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.892704445299564,11.749381504785916,35.90581559156752,12.488516350513637
1.9666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.06128623304791,14.067464634442166,35.912168005810585,12.230946985884856
1.9833333333333332,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.95071532482467,12.846399498621524,35.883978807614916,12.11858058644195
2.0,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.86872263674165,10.42226757239718,35.894321209556495,11.917298237893878
2.0166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.982257390950814,11.968513184177091,35.92897018127991,12.574373355978492
2.033333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.85895209261702,15.139332249038336,35.95461643192191,12.843280769245872
2.05,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.95780113707686,13.626707657346875,35.941683002366425,13.156370558735906
2.0666666666666664,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.77103770225393,11.668814269106822,35.84705631129226,11.508846302669003
2.0833333333333335,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.74494147226922,11.04586414501503,35.87049578334444,12.332931931731862
2.1,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.76328846054235,10.709959262151898,35.8132408662995,12.219177178881067
2.1166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.890754372051966,13.432307597906,35.84483886926127,12.953145851394906
2.1333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.89172952137886,11.697428548753226,35.874559167475574,11.512697707427636
2.15,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.75001077085085,12.384975766089667,35.79227523416456,12.29441740276709
2.1666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.801877885623796,10.999673384024222,35.81405183888752,11.877107988798272
2.183333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.874597483829156,12.410436290878401,35.84842161259595,13.871722031639122
2.1999999999999997,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.810182059196755,13.241667895241083,35.875471433552576,11.36042625269331
2.216666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.92130872692677,12.901614844454421,35.90187537905147,13.092145405802999
2.2333333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.9452464968907,11.976752775069619,35.91954502383197,11.295764739605966
2.25,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.91150942304021,14.167608848051179,35.93600746754678,12.204865714749616
2.2666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.904899670521836,12.791118362610183,35.88462550141179,12.922613185005218
2.283333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.82638982218088,13.526332371150957,35.90030696311101,12.697950387370323
2.3,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.808974679161516,11.524191010686403,35.80960024652341,12.407052073816272
2.3166666666666664,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.97030504219058,12.377466487664403,35.8563240349388,11.755530659842561
2.333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.046002870128554,9.661848961768817,35.90232938259931,11.829944266421158
2.35,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.04937509018085,13.062205994948133,35.87748907708408,12.682055520742288
2.3666666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.91936196218088,10.498736961251238,35.95772115384121,12.192183849438162
2.3833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.95253274602967,13.616210009650924,35.904534323799844,12.37024039753491
2.4,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.88015113429871,10.808336563818886,35.9013018934197,11.935930925077116
2.4166666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.037041648060324,11.656090746296977,35.988947881165544,11.694697145934015
2.433333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.91373431957924,11.911174626340326,35.967926071930755,10.920916785555105
2.4499999999999997,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.04746467607132,11.884723514350277,36.05180922256301,12.488356137900764
2.466666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90717356207962,13.039649263345915,35.99807408026606,12.28490013461054
2.4833333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.817606668573376,15.144433877679763,35.9330746476225,12.125270692409606
2.5,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.047359861582976,10.397412757733427,35.992744816038275,11.540409975690011
2.5166666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.944639768305876,12.33392664425797,35.97550109208952,11.983895944341533
2.533333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.90548732810489,11.698762690651746,35.974726828137655,11.583193604404055
2.55,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.128586579803724,13.084634116807313,36.08360072091855,12.468742664439938
2.5666666666666664,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.94678364699063,11.474802242430428,36.00106311722746,11.606127261501259
2.583333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.92002214196996,14.784294772609552,35.933045845213286,13.095653047995372
2.6,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.02333236517013,10.705135471960178,36.04194245892759,13.03435346860611
2.6166666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.15259400587105,9.12681600278557,35.96853206846872,12.521096179021228
2.6333333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.95789573312613,12.579777769843183,36.02138177393114,12.573154517728074
2.65,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.94025911230368,13.459582039474265,35.9173081297076,13.172583377388083
2.6666666666666665,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.023137158754295,14.719546483352815,36.01892421560902,11.732760759021843
2.683333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.107340492271845,13.338326930731995,35.98414019637379,12.60057160182131
2.6999999999999997,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.8684132204777,13.192930656173486,35.9481369549172,12.3202964564544
2.716666666666667,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.99672497676513,12.384766912297609,35.961153425017564,11.82169971360524
2.7333333333333334,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.04059145800367,11.348868386444108,36.0088281010018,11.81852742841849
2.75,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.00455132432693,10.228594029815273,36.038186080786154,11.413983543454213
2.7666666666666666,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.943231132803916,13.605642693423242,35.995804471966075,13.14492717362109
2.783333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.84413635596488,12.29744183642879,35.92204023931681,11.907576926320056
2.8,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.981338846064894,12.07663847436859,35.97014378602006,11.86614545831242
2.8166666666666664,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.0889791660499,11.056427175263147,36.06832835561614,11.429104685549998
2.833333333333333,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,35.8420113699527,15.057352574722382,35.92360877329312,13.462218818206033
2.85,0.0,48.5,0.5,51.0,45.0,45.0,35.0,40.0,1.0,1.0,36.028333306837084,10.242791681420771,36.027236250582455,11.523722431782268
